id_a,id_b,short_a,short_b,label_a,label_b,same_label,mode_a,mode_b,activity_a,activity_b,clip_cosine,phash_sim,clip_minus_phash
821a192e-e25b-5b99-b812-a92e3c26ede7,cace9eff-0bc6-5744-b39c-7c4d64f48c38,821a192e,cace9eff,entertainment,entertainment,1,guardian,guardian,watching a youtube video,Watching a YouTube video of someone playing a video game (Expedition 33),0.801802,0.734375,0.067427
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,ad5aaf5f,c2c524d7,ontask,ontask,1,guardian,guardian,user is interacting with a blocked application or task manager,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.801446,0.484375,0.317071
7b53754b-34cb-5caa-bd5d-074bf0bff058,b5906b35-2308-5dd5-995c-2c657973ab47,7b53754b,b5906b35,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Coding on LeetCode,0.801182,0.40625,0.394932
94d26614-4322-5882-b6e9-83f76884af64,eaa1fff2-4e54-5189-b894-6d46d636db4e,94d26614,eaa1fff2,ontask,entertainment,0,guardian,guardian,Browsing files in a folder named '01 Research',"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.800983,0.515625,0.285358
e2da4cd4-88ce-57ef-b228-e44d2babaaaa,ffc8db33-1d0f-51a0-99e3-da6f730124d7,e2da4cd4,ffc8db33,ontask,process,0,guardian,session,browsing a comment section on a website,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.800976,0.171875,0.629101
e308367d-523f-508c-ac1f-7f817ec62188,f543a490-cbee-51af-a579-2a0759c93f0f,e308367d,f543a490,ontask,ontask,1,guardian,session,reading an article on zenn.dev,shopping online,0.800749,0.609375,0.191374
82e251b1-4374-54d7-b5aa-60f5774d6a50,f543a490-cbee-51af-a579-2a0759c93f0f,82e251b1,f543a490,ontask,ontask,1,guardian,session,editing a resume in Overleaf,shopping online,0.800739,0.28125,0.519489
b5906b35-2308-5dd5-995c-2c657973ab47,b6206d50-c064-5090-8102-73c4b04213e5,b5906b35,b6206d50,ontask,ontask,1,guardian,guardian,Coding on LeetCode,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.798758,0.4375,0.361258
7b731675-22bc-5aea-97b4-6e4257cc09e7,ffc8db33-1d0f-51a0-99e3-da6f730124d7,7b731675,ffc8db33,ontask,process,0,guardian,session,browsing files in a directory,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.796529,0.578125,0.218404
7b731675-22bc-5aea-97b4-6e4257cc09e7,b5906b35-2308-5dd5-995c-2c657973ab47,7b731675,b5906b35,ontask,ontask,1,guardian,guardian,browsing files in a directory,Coding on LeetCode,0.795793,0.515625,0.280168
82e251b1-4374-54d7-b5aa-60f5774d6a50,ffc8db33-1d0f-51a0-99e3-da6f730124d7,82e251b1,ffc8db33,ontask,process,0,guardian,session,editing a resume in Overleaf,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.79574,0.296875,0.498865
61a4072b-3d43-5942-a0c8-798559da0890,b5906b35-2308-5dd5-995c-2c657973ab47,61a4072b,b5906b35,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Coding on LeetCode,0.795705,0.640625,0.15508
37433e1f-7e78-52bb-af11-18977670613a,aa018a39-834b-5c92-9d4d-7d262ab0a940,37433e1f,aa018a39,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,Coding and running a script in a terminal,0.795213,0.6875,0.107713
710cf89d-f859-593e-a988-988f41bf6b0f,8330fdcc-f68b-5c52-9abf-30110fed1bae,710cf89d,8330fdcc,ontask,process,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",browsing Google,0.794993,0.625,0.169993
82e251b1-4374-54d7-b5aa-60f5774d6a50,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,82e251b1,ad5aaf5f,ontask,ontask,1,guardian,guardian,editing a resume in Overleaf,user is interacting with a blocked application or task manager,0.794064,0.421875,0.372189
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,94d26614-4322-5882-b6e9-83f76884af64,5c742c5b,94d26614,ontask,ontask,1,session,guardian,listening to music,Browsing files in a folder named '01 Research',0.79393,0.578125,0.215805
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,e308367d-523f-508c-ac1f-7f817ec62188,5fa13f9b,e308367d,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,reading an article on zenn.dev,0.793921,0.265625,0.528296
e308367d-523f-508c-ac1f-7f817ec62188,ffc8db33-1d0f-51a0-99e3-da6f730124d7,e308367d,ffc8db33,ontask,process,0,guardian,session,reading an article on zenn.dev,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.79385,0.4375,0.35635
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,e3548dcc-9539-5c64-9769-8a543bacffd1,bb6bb333,e3548dcc,ontask,entertainment,0,session,guardian,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.792968,0.765625,0.027343
8c0d8dba-5ca5-57d3-b833-d15dd082223e,e308367d-523f-508c-ac1f-7f817ec62188,8c0d8dba,e308367d,entertainment,ontask,0,guardian,guardian,reading a novel,reading an article on zenn.dev,0.792728,0.375,0.417728
8c0d8dba-5ca5-57d3-b833-d15dd082223e,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,8c0d8dba,e2da4cd4,entertainment,ontask,0,guardian,guardian,reading a novel,browsing a comment section on a website,0.792418,0.546875,0.245543
82e251b1-4374-54d7-b5aa-60f5774d6a50,e3548dcc-9539-5c64-9769-8a543bacffd1,82e251b1,e3548dcc,ontask,entertainment,0,guardian,guardian,editing a resume in Overleaf,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.792332,0.53125,0.261082
7b53754b-34cb-5caa-bd5d-074bf0bff058,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,7b53754b,ad5aaf5f,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,user is interacting with a blocked application or task manager,0.792229,0.34375,0.448479
e2da4cd4-88ce-57ef-b228-e44d2babaaaa,e308367d-523f-508c-ac1f-7f817ec62188,e2da4cd4,e308367d,ontask,ontask,1,guardian,guardian,browsing a comment section on a website,reading an article on zenn.dev,0.792096,0.703125,0.088971
8fae381b-b939-561a-9b10-8ef4c18f1717,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,8fae381b,ad5aaf5f,ontask,ontask,1,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",user is interacting with a blocked application or task manager,0.79177,0.453125,0.338645
710cf89d-f859-593e-a988-988f41bf6b0f,aa018a39-834b-5c92-9d4d-7d262ab0a940,710cf89d,aa018a39,ontask,ontask,1,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Coding and running a script in a terminal,0.791193,0.5,0.291193
3f304421-40f7-5a0f-88f9-15e514c25442,94d26614-4322-5882-b6e9-83f76884af64,3f304421,94d26614,ontask,ontask,1,session,guardian,using ChatGPT,Browsing files in a folder named '01 Research',0.791024,0.703125,0.087899
3f304421-40f7-5a0f-88f9-15e514c25442,9564681e-3740-56c4-aebb-e91bbe5e8984,3f304421,9564681e,ontask,ontask,1,session,guardian,using ChatGPT,Reading documentation and code,0.790825,0.640625,0.1502
3f304421-40f7-5a0f-88f9-15e514c25442,eaa1fff2-4e54-5189-b894-6d46d636db4e,3f304421,eaa1fff2,ontask,entertainment,0,session,guardian,using ChatGPT,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.790566,0.65625,0.134316
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,eaa1fff2-4e54-5189-b894-6d46d636db4e,5c742c5b,eaa1fff2,ontask,entertainment,0,session,guardian,listening to music,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.789538,0.53125,0.258288
8fae381b-b939-561a-9b10-8ef4c18f1717,94d26614-4322-5882-b6e9-83f76884af64,8fae381b,94d26614,ontask,ontask,1,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",Browsing files in a folder named '01 Research',0.789062,0.515625,0.273437
8330fdcc-f68b-5c52-9abf-30110fed1bae,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,8330fdcc,e2da4cd4,process,ontask,0,guardian,guardian,browsing Google,browsing a comment section on a website,0.788719,0.671875,0.116844
e308367d-523f-508c-ac1f-7f817ec62188,e3548dcc-9539-5c64-9769-8a543bacffd1,e308367d,e3548dcc,ontask,entertainment,0,guardian,guardian,reading an article on zenn.dev,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.788542,0.703125,0.085417
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,7b731675-22bc-5aea-97b4-6e4257cc09e7,5fa13f9b,7b731675,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,browsing files in a directory,0.787013,0.53125,0.255763
aa018a39-834b-5c92-9d4d-7d262ab0a940,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,aa018a39,e2da4cd4,ontask,ontask,1,guardian,guardian,Coding and running a script in a terminal,browsing a comment section on a website,0.786608,0.390625,0.395983
8330fdcc-f68b-5c52-9abf-30110fed1bae,eaa1fff2-4e54-5189-b894-6d46d636db4e,8330fdcc,eaa1fff2,process,entertainment,0,guardian,guardian,browsing Google,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.786038,0.609375,0.176663
8fae381b-b939-561a-9b10-8ef4c18f1717,b5906b35-2308-5dd5-995c-2c657973ab47,8fae381b,b5906b35,ontask,ontask,1,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",Coding on LeetCode,0.785945,0.515625,0.27032
b6206d50-c064-5090-8102-73c4b04213e5,f543a490-cbee-51af-a579-2a0759c93f0f,b6206d50,f543a490,ontask,ontask,1,guardian,session,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,shopping online,0.785734,0.484375,0.301359
7b53754b-34cb-5caa-bd5d-074bf0bff058,f543a490-cbee-51af-a579-2a0759c93f0f,7b53754b,f543a490,ontask,ontask,1,guardian,session,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,shopping online,0.785576,0.546875,0.238701
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,8330fdcc-f68b-5c52-9abf-30110fed1bae,5fa13f9b,8330fdcc,ontask,process,0,guardian,guardian,The user is browsing files in a folder.,browsing Google,0.785106,0.453125,0.331981
7b731675-22bc-5aea-97b4-6e4257cc09e7,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,7b731675,ad5aaf5f,ontask,ontask,1,guardian,guardian,browsing files in a directory,user is interacting with a blocked application or task manager,0.783812,0.453125,0.330687
94d26614-4322-5882-b6e9-83f76884af64,f543a490-cbee-51af-a579-2a0759c93f0f,94d26614,f543a490,ontask,ontask,1,guardian,session,Browsing files in a folder named '01 Research',shopping online,0.783624,0.671875,0.111749
37433e1f-7e78-52bb-af11-18977670613a,710cf89d-f859-593e-a988-988f41bf6b0f,37433e1f,710cf89d,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",0.783605,0.59375,0.189855
8d1602df-d44b-56ed-a191-89ccd5740198,cace9eff-0bc6-5744-b39c-7c4d64f48c38,8d1602df,cace9eff,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Watching a YouTube video of someone playing a video game (Expedition 33),0.782162,0.640625,0.141537
aa018a39-834b-5c92-9d4d-7d262ab0a940,b5906b35-2308-5dd5-995c-2c657973ab47,aa018a39,b5906b35,ontask,ontask,1,guardian,guardian,Coding and running a script in a terminal,Coding on LeetCode,0.781674,0.6875,0.094174
aa018a39-834b-5c92-9d4d-7d262ab0a940,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,aa018a39,ad5aaf5f,ontask,ontask,1,guardian,guardian,Coding and running a script in a terminal,user is interacting with a blocked application or task manager,0.781271,0.46875,0.312521
94d26614-4322-5882-b6e9-83f76884af64,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,94d26614,c2c524d7,ontask,ontask,1,guardian,guardian,Browsing files in a folder named '01 Research',"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.78035,0.546875,0.233475
8330fdcc-f68b-5c52-9abf-30110fed1bae,e308367d-523f-508c-ac1f-7f817ec62188,8330fdcc,e308367d,process,ontask,0,guardian,guardian,browsing Google,reading an article on zenn.dev,0.780307,0.59375,0.186557
8d1602df-d44b-56ed-a191-89ccd5740198,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,8d1602df,de3069f6,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Watching a video game stream (Baldur's Gate 3),0.77985,0.640625,0.139225
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,eaa1fff2-4e54-5189-b894-6d46d636db4e,c2c524d7,eaa1fff2,ontask,entertainment,0,guardian,guardian,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ","Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.779729,0.5625,0.217229
b6206d50-c064-5090-8102-73c4b04213e5,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,b6206d50,c2c524d7,ontask,ontask,1,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.77927,0.453125,0.326145
7b53754b-34cb-5caa-bd5d-074bf0bff058,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,7b53754b,c2c524d7,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.779136,0.578125,0.201011
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,e308367d-523f-508c-ac1f-7f817ec62188,c2c524d7,e308367d,ontask,ontask,1,guardian,guardian,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",reading an article on zenn.dev,0.779001,0.484375,0.294626
94d26614-4322-5882-b6e9-83f76884af64,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,94d26614,ad5aaf5f,ontask,ontask,1,guardian,guardian,Browsing files in a folder named '01 Research',user is interacting with a blocked application or task manager,0.777421,0.4375,0.339921
61a4072b-3d43-5942-a0c8-798559da0890,f543a490-cbee-51af-a579-2a0759c93f0f,61a4072b,f543a490,ontask,ontask,1,guardian,session,Analyzing sheet music and musical structure in a Notion document,shopping online,0.776593,0.59375,0.182843
eaa1fff2-4e54-5189-b894-6d46d636db4e,f543a490-cbee-51af-a579-2a0759c93f0f,eaa1fff2,f543a490,entertainment,ontask,0,guardian,session,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",shopping online,0.776552,0.65625,0.120302
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,710cf89d-f859-593e-a988-988f41bf6b0f,5c742c5b,710cf89d,ontask,ontask,1,session,guardian,listening to music,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",0.776248,0.609375,0.166873
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,f543a490-cbee-51af-a579-2a0759c93f0f,ad5aaf5f,f543a490,ontask,ontask,1,guardian,session,user is interacting with a blocked application or task manager,shopping online,0.775652,0.578125,0.197527
b965f93d-4db1-5564-9979-60b274deb859,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,b965f93d,bb6bb333,entertainment,ontask,0,guardian,session,Browsing an adult website with many thumbnail images of adult content.,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.774374,0.296875,0.477499
7b53754b-34cb-5caa-bd5d-074bf0bff058,94d26614-4322-5882-b6e9-83f76884af64,7b53754b,94d26614,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Browsing files in a folder named '01 Research',0.7741,0.5,0.2741
82e251b1-4374-54d7-b5aa-60f5774d6a50,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,82e251b1,e2da4cd4,ontask,ontask,1,guardian,guardian,editing a resume in Overleaf,browsing a comment section on a website,0.77316,0.75,0.02316
3f304421-40f7-5a0f-88f9-15e514c25442,82e251b1-4374-54d7-b5aa-60f5774d6a50,3f304421,82e251b1,ontask,ontask,1,session,guardian,using ChatGPT,editing a resume in Overleaf,0.773143,0.3125,0.460643
94d26614-4322-5882-b6e9-83f76884af64,b5906b35-2308-5dd5-995c-2c657973ab47,94d26614,b5906b35,ontask,ontask,1,guardian,guardian,Browsing files in a folder named '01 Research',Coding on LeetCode,0.772954,0.625,0.147954
37433e1f-7e78-52bb-af11-18977670613a,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,37433e1f,bb6bb333,ontask,ontask,1,guardian,session,Using ChatGPT to write an email,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.77154,0.75,0.02154
710cf89d-f859-593e-a988-988f41bf6b0f,7b731675-22bc-5aea-97b4-6e4257cc09e7,710cf89d,7b731675,ontask,ontask,1,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",browsing files in a directory,0.771088,0.390625,0.380463
8c0d8dba-5ca5-57d3-b833-d15dd082223e,b965f93d-4db1-5564-9979-60b274deb859,8c0d8dba,b965f93d,entertainment,entertainment,1,guardian,guardian,reading a novel,Browsing an adult website with many thumbnail images of adult content.,0.770284,0.703125,0.067159
8330fdcc-f68b-5c52-9abf-30110fed1bae,94d26614-4322-5882-b6e9-83f76884af64,8330fdcc,94d26614,process,ontask,0,guardian,guardian,browsing Google,Browsing files in a folder named '01 Research',0.769812,0.5625,0.207312
