clip_cosine,phash_sim,short_a,short_b,id_a,id_b,mode_a,mode_b,human_a,human_b,ai_a,ai_b,vlm_same_label,vlm_verdict,ai_model_a,ai_model_b,activity_a,activity_b
0.522437,0.546875,61a4072b,c1d0b2a7,61a4072b-3d43-5942-a0c8-798559da0890,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Analyzing sheet music and musical structure in a Notion document,"Lock screen with time, date, weather, and wallpaper options"
0.522171,0.375,b5906b35,c1d0b2a7,b5906b35-2308-5dd5-995c-2c657973ab47,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Coding on LeetCode,"Lock screen with time, date, weather, and wallpaper options"
0.522099,0.453125,94d26614,de3069f6,94d26614-4322-5882-b6e9-83f76884af64,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Browsing files in a folder named '01 Research',Watching a video game stream (Baldur's Gate 3)
0.520765,0.421875,c1d0b2a7,de3069f6,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,process,entertainment,ontask,entertainment,0,distinguished_partial,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,"Lock screen with time, date, weather, and wallpaper options",Watching a video game stream (Baldur's Gate 3)
0.51737,0.578125,446429a3,b965f93d,446429a3-e27c-5596-89b7-1cc4f3387044,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,Browsing an adult website with many thumbnail images of adult content.
0.514463,0.296875,4c16ed91,94d26614,4c16ed91-10cb-5fcd-90da-79eb1baceb33,94d26614-4322-5882-b6e9-83f76884af64,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,Browsing files in a folder named '01 Research'
0.513923,0.484375,b6206d50,de3069f6,b6206d50-c064-5090-8102-73c4b04213e5,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Watching a video game stream (Baldur's Gate 3)
0.512487,0.453125,446429a3,4c16ed91,446429a3-e27c-5596-89b7-1cc4f3387044,4c16ed91-10cb-5fcd-90da-79eb1baceb33,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,reading manga for entertainment
0.511818,0.671875,8330fdcc,de3069f6,8330fdcc-f68b-5c52-9abf-30110fed1bae,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,process,entertainment,ontask,entertainment,0,distinguished_partial,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,browsing Google,Watching a video game stream (Baldur's Gate 3)
0.511125,0.484375,7b53754b,de3069f6,7b53754b-34cb-5caa-bd5d-074bf0bff058,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Watching a video game stream (Baldur's Gate 3)
0.509835,0.65625,4dbc4ff2,8c0d8dba,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,8c0d8dba-5ca5-57d3-b833-d15dd082223e,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,reading a novel
0.507685,0.578125,de3069f6,e308367d,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,e308367d-523f-508c-ac1f-7f817ec62188,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Watching a video game stream (Baldur's Gate 3),reading an article on zenn.dev
0.5059,0.4375,4c16ed91,61a4072b,4c16ed91-10cb-5fcd-90da-79eb1baceb33,61a4072b-3d43-5942-a0c8-798559da0890,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading manga for entertainment,Analyzing sheet music and musical structure in a Notion document
0.501088,0.375,821a192e,cb3697f2,821a192e-e25b-5b99-b812-a92e3c26ede7,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,watching a youtube video,editing a UAV image for structural damage
0.49846,0.34375,821a192e,c1d0b2a7,821a192e-e25b-5b99-b812-a92e3c26ede7,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,entertainment,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,watching a youtube video,"Lock screen with time, date, weather, and wallpaper options"
0.49663,0.53125,446429a3,c1d0b2a7,446429a3-e27c-5596-89b7-1cc4f3387044,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Viewing sheet music and listening to a song on MuseScore,"Lock screen with time, date, weather, and wallpaper options"
0.494812,0.375,5fa13f9b,de3069f6,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,The user is browsing files in a folder.,Watching a video game stream (Baldur's Gate 3)
0.49442,0.671875,710cf89d,de3069f6,710cf89d-f859-593e-a988-988f41bf6b0f,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Watching a video game stream (Baldur's Gate 3)
0.494142,0.453125,c1d0b2a7,cace9eff,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,process,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,"Lock screen with time, date, weather, and wallpaper options",Watching a YouTube video of someone playing a video game (Expedition 33)
0.492007,0.484375,4dbc4ff2,cace9eff,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,cace9eff-0bc6-5744-b39c-7c4d64f48c38,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Watching a YouTube video of someone playing a video game (Expedition 33)
0.491289,0.328125,446429a3,de3069f6,446429a3-e27c-5596-89b7-1cc4f3387044,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Viewing sheet music and listening to a song on MuseScore,Watching a video game stream (Baldur's Gate 3)
0.485554,0.734375,4dbc4ff2,b965f93d,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,b965f93d-4db1-5564-9979-60b274deb859,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Browsing an adult website with many thumbnail images of adult content.
0.479786,0.609375,b5906b35,de3069f6,b5906b35-2308-5dd5-995c-2c657973ab47,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,Coding on LeetCode,Watching a video game stream (Baldur's Gate 3)
0.478978,0.671875,b965f93d,cb3697f2,b965f93d-4db1-5564-9979-60b274deb859,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Browsing an adult website with many thumbnail images of adult content.,editing a UAV image for structural damage
0.475646,0.328125,4c16ed91,9564681e,4c16ed91-10cb-5fcd-90da-79eb1baceb33,9564681e-3740-56c4-aebb-e91bbe5e8984,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,Reading documentation and code
0.469411,0.59375,4c16ed91,5fa13f9b,4c16ed91-10cb-5fcd-90da-79eb1baceb33,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,The user is browsing files in a folder.
0.468448,0.4375,82e251b1,de3069f6,82e251b1-4374-54d7-b5aa-60f5774d6a50,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,editing a resume in Overleaf,Watching a video game stream (Baldur's Gate 3)
0.466494,0.390625,4c16ed91,7b53754b,4c16ed91-10cb-5fcd-90da-79eb1baceb33,7b53754b-34cb-5caa-bd5d-074bf0bff058,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading manga for entertainment,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.
0.461512,0.546875,cace9eff,cb3697f2,cace9eff-0bc6-5744-b39c-7c4d64f48c38,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Watching a YouTube video of someone playing a video game (Expedition 33),editing a UAV image for structural damage
0.45992,0.5625,61a4072b,de3069f6,61a4072b-3d43-5942-a0c8-798559da0890,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Analyzing sheet music and musical structure in a Notion document,Watching a video game stream (Baldur's Gate 3)
0.455491,0.390625,4c16ed91,b6206d50,4c16ed91-10cb-5fcd-90da-79eb1baceb33,b6206d50-c064-5090-8102-73c4b04213e5,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading manga for entertainment,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.
0.454829,0.375,4c16ed91,8fae381b,4c16ed91-10cb-5fcd-90da-79eb1baceb33,8fae381b-b939-561a-9b10-8ef4c18f1717,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading manga for entertainment,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and documentation about implementing a test mode "
0.454762,0.546875,4dbc4ff2,ea373ba7,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,watching youtube video
0.454212,0.703125,4c16ed91,c1d0b2a7,4c16ed91-10cb-5fcd-90da-79eb1baceb33,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,entertainment,process,entertainment,ontask,0,distinguished_partial,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,"Lock screen with time, date, weather, and wallpaper options"
0.454015,0.46875,8d1602df,c1d0b2a7,8d1602df-d44b-56ed-a191-89ccd5740198,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,entertainment,process,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,"Lock screen with time, date, weather, and wallpaper options"
0.451405,0.65625,4dbc4ff2,c1d0b2a7,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,guardian,guardian,ontask,process,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"Lock screen with time, date, weather, and wallpaper options"
0.445609,0.359375,4c16ed91,b5906b35,4c16ed91-10cb-5fcd-90da-79eb1baceb33,b5906b35-2308-5dd5-995c-2c657973ab47,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,Coding on LeetCode
0.439231,0.625,c1d0b2a7,cb3697f2,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,process,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,"Lock screen with time, date, weather, and wallpaper options",editing a UAV image for structural damage
0.421818,0.421875,cb3697f2,ea373ba7,cb3697f2-a459-574f-bb6c-e9ee2944b558,ea373ba7-f95b-5d22-a163-0df3518581f3,guardian,session,ontask,entertainment,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,editing a UAV image for structural damage,watching youtube video
0.417118,0.46875,8d1602df,cb3697f2,8d1602df-d44b-56ed-a191-89ccd5740198,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,ontask,ontask,1,collapsed,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,Watching a YouTube video with subtitles and a streamer in the corner.,editing a UAV image for structural damage
0.396961,0.4375,4dbc4ff2,8d1602df,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,8d1602df-d44b-56ed-a191-89ccd5740198,guardian,guardian,ontask,entertainment,ontask,ontask,1,collapsed,qwen/qwen3.7-flash,google/gemini-2.5-flash-lite,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Watching a YouTube video with subtitles and a streamer in the corner.
0.371191,0.765625,4c16ed91,cb3697f2,4c16ed91-10cb-5fcd-90da-79eb1baceb33,cb3697f2-a459-574f-bb6c-e9ee2944b558,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,google/gemini-2.5-flash-lite,reading manga for entertainment,editing a UAV image for structural damage
0.356003,0.515625,4dbc4ff2,de3069f6,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,qwen/qwen3.7-flash,qwen/qwen3.7-flash,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Watching a video game stream (Baldur's Gate 3)
0.330044,0.609375,cb3697f2,de3069f6,cb3697f2-a459-574f-bb6c-e9ee2944b558,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,guardian,guardian,ontask,entertainment,ontask,entertainment,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,editing a UAV image for structural damage,Watching a video game stream (Baldur's Gate 3)
0.299788,0.578125,4c16ed91,4dbc4ff2,4c16ed91-10cb-5fcd-90da-79eb1baceb33,4dbc4ff2-0731-58c4-ad57-9e4391be4d29,guardian,guardian,entertainment,ontask,entertainment,ontask,0,distinguished_correct,google/gemini-2.5-flash-lite,qwen/qwen3.7-flash,reading manga for entertainment,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.
